"mz","count","freq","mean","max","nz","mz_curated","is_known","is_on_tissue","metabolite_name","metabolite_adduct","metabolite_score","metabolite_hmdb","off_tissue_flagged","in_8772_set"
290.089073370192,27774,0.359596738651388,0.55140159891665,15.9565939500252,32637,290.089073370192,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
297.039031060443,34578,0.326267078007933,0.335829254242713,7.80562115032119,29612,297.039031060443,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
297.243907953762,59471,0.623016747465844,0.697758815688443,6.82305720292364,56545,297.243907953762,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
297.280586178835,10166,0.100308505949758,0.0674272067948028,4.04968534964418,9104,297.280586178835,TRUE,FALSE,"Methyl stearic acid","[M-H]-",88.5,"HMDB0034154",FALSE,TRUE
299.05411029801,73370,0.793620537681798,2.1052039142135,34.5035856371791,72029,299.05411029801,TRUE,TRUE,"Trihydroxymethoxyflavone","[M-H]-",66.5,"HMDB0250025",FALSE,TRUE
300.057250855759,35498,0.38161084178052,0.324125216928622,6.96441367553558,34635,300.057250855759,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
301.217527409075,68847,0.733428823270163,2.86214646871511,47.9528918679214,66566,301.217527409075,TRUE,TRUE,"eicosapentaenoic acid (C20:5)","[M-H]-",96.3,"HMDB0001999",FALSE,TRUE
302.22110045698,36326,0.38195240193918,0.65731898821861,13.0717594350368,34666,302.22110045698,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
303.233141712234,89457,0.976145879241957,14.1768491883931,216.060336144095,88595,303.233141712234,TRUE,TRUE,"Arachidonic acid (C20:4)","[M-H]-",96.9,"HMDB0001043",FALSE,TRUE
304.236594166542,72991,0.784861172322609,3.22038314924079,51.0494992256066,71234,304.236594166542,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
305.24865381316,85916,0.922014103129132,4.43982485088699,64.3372561303025,83682,305.24865381316,TRUE,TRUE,"Dihomo-gamma-linolenic acid (C20:3)","[M-H]-",99.2,"HMDB0002925",FALSE,TRUE
306.07751386123,73635,0.828834288232702,1.53048841328531,19.0687527192975,75225,306.07751386123,TRUE,FALSE,"Glutathione","[M-H]-",83.9,"HMDB0000125",TRUE,TRUE
306.251884787178,53918,0.55902379903041,1.00225295842369,17.6104258749296,50737,306.251884787178,FALSE,TRUE,NA,NA,NA,NA,FALSE,TRUE
