"sid","instance","key","apical_class","zone","zone_um","surf","abs","mtic","citdha","dha_sn","dha_abs"
"AO_0h_sl6A_sec6a",4,"AO_0h_sl6A_sec6a 4","basolateral_out",2,20,1.36849242413804,1.77285119599046e-05,7.3135413717987e-06,1.69454503068847e-06,0.247630247311364,1.63553744666192
"AO_0h_sl6A_sec6a",4,"AO_0h_sl6A_sec6a 4","basolateral_out",3,50,0.758596350828108,9.82744532682891e-06,4.92839593000465e-06,9.39337079197827e-07,0.161504813623365,1.06669994221278
"AO_0h_sl6A_sec6a",4,"AO_0h_sl6A_sec6a 4","basolateral_out",4,80,0.549785456243278,7.12234709120131e-06,4.40968454502853e-06,6.80775572001171e-07,0.133326567909864,0.880589495100384
"AO_0h_sl6A_sec6a",4,"AO_0h_sl6A_sec6a 4","basolateral_out",5,160,0.477271729942173,6.18294805521752e-06,3.79837528461521e-06,5.90984958335452e-07,0.119112130555385,0.786706599820432
"AO_0h_sl6A_sec6a",4,"AO_0h_sl6A_sec6a 4","basolateral_out",6,250,0.718020428556746,9.30179336808673e-06,5.98608917550468e-06,8.89093668099776e-07,0.0971490391958614,0.641645732850532
"AO_0h_sl6A_sec6a",4,"AO_0h_sl6A_sec6a 4","basolateral_out",7,500,NA,NA,NA,NA,NA,NA
"AO_0h_sl6A_sec6a",5,"AO_0h_sl6A_sec6a 5","mixed",1,10,1.27653807640342,8.68109291458716e-06,2.98048324533805e-06,8.50616396661474e-07,0.3783357436615,2.3085713883138
"AO_0h_sl6A_sec6a",5,"AO_0h_sl6A_sec6a 5","mixed",2,20,1.08626982168322,7.38717428540218e-06,3.16937163815256e-06,7.23831853199089e-07,0.287977435111217,1.75721294727195
"AO_0h_sl6A_sec6a",5,"AO_0h_sl6A_sec6a 5","mixed",3,50,1.31620201291901,8.95082738206212e-06,5.42006049164532e-06,8.7704631315199e-07,0.160286371046139,0.97805331992326
"AO_0h_sl6A_sec6a",5,"AO_0h_sl6A_sec6a 5","mixed",4,80,1.47003688695505,9.99698092788756e-06,6.19463044247891e-06,9.79553608979843e-07,0.127996694880293,0.781024559666646
"AO_0h_sl6A_sec6a",5,"AO_0h_sl6A_sec6a 5","mixed",5,160,1.14688591422541,7.7993938197858e-06,5.0070813305638e-06,7.64223160885897e-07,0.126879721058485,0.77420888377632
"AO_0h_sl6A_sec6a",5,"AO_0h_sl6A_sec6a 5","mixed",6,250,1.11752095565965,7.59969751737653e-06,5.0610204529289e-06,7.44655930025303e-07,0.116428617640482,0.710437171133975
"AO_0h_sl6A_sec6a",5,"AO_0h_sl6A_sec6a 5","mixed",7,500,NA,NA,NA,NA,NA,NA
"AO_0h_sl6A_sec6a",6,"AO_0h_sl6A_sec6a 6","mixed",1,10,0.423513606923161,1.35466962673351e-05,4.04443836156043e-06,9.93457457583597e-07,0.256184055461947,2.12930538624239
"AO_0h_sl6A_sec6a",6,"AO_0h_sl6A_sec6a 6","mixed",2,20,0.122139788539997,3.90681808201756e-06,1.70078063037636e-06,2.86509528405209e-07,0.198106730418831,1.64658853327561
"AO_0h_sl6A_sec6a",6,"AO_0h_sl6A_sec6a 6","mixed",3,50,0.325894145655057,1.04241963760393e-05,5.14874298243842e-06,7.6446651085426e-07,0.133447503305653,1.10916538914551
"AO_0h_sl6A_sec6a",6,"AO_0h_sl6A_sec6a 6","mixed",4,80,0.522472226234891,1.67120310687128e-05,9.25762784578547e-06,1.2255897356033e-06,0.135360043381541,1.12506170196502
"AO_0h_sl6A_sec6a",6,"AO_0h_sl6A_sec6a 6","mixed",5,160,0.183338072496402,5.86433385314591e-06,3.40363451020522e-06,4.3006546284025e-07,0.13697154065586,1.13845586039512
"AO_0h_sl6A_sec6a",6,"AO_0h_sl6A_sec6a 6","mixed",6,250,NA,NA,NA,NA,NA,NA
"AO_0h_sl6A_sec6a",6,"AO_0h_sl6A_sec6a 6","mixed",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec1a",1,"AO_20h_sl4A_sec1a 1","basolateral_out",1,10,0.441036565893772,4.13348811256201e-06,8.57519278399613e-07,2.95494610365689e-07,0.272156030358481,3.45442471815032
"AO_20h_sl4A_sec1a",1,"AO_20h_sl4A_sec1a 1","basolateral_out",2,20,0.83839171603502,7.85758474442664e-06,1.93229887655051e-06,5.61722661161978e-07,0.174136605482418,2.21028280549547
"AO_20h_sl4A_sec1a",1,"AO_20h_sl4A_sec1a 1","basolateral_out",3,50,0.742261083069636,6.95662809061672e-06,2.84706392214889e-06,4.97315112833763e-07,0.101454754408343,1.28774589686813
"AO_20h_sl4A_sec1a",1,"AO_20h_sl4A_sec1a 1","basolateral_out",4,80,0.854225687275876,8.00598407672711e-06,4.32357367859364e-06,5.72331425886228e-07,0.0486676000923522,0.617728589407452
"AO_20h_sl4A_sec1a",1,"AO_20h_sl4A_sec1a 1","basolateral_out",5,160,0.831139285739226,7.78961343153993e-06,4.70761063031084e-06,5.5686353103494e-07,0.0195712961537442,0.248414738819795
"AO_20h_sl4A_sec1a",1,"AO_20h_sl4A_sec1a 1","basolateral_out",6,250,0,0,0,0,0.0263239668235642,0.334125102998129
"AO_20h_sl4A_sec1a",1,"AO_20h_sl4A_sec1a 1","basolateral_out",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec1a",2,"AO_20h_sl4A_sec1a 2","mixed",1,10,0.40624916987553,1.2266727947272e-05,2.43465750134009e-06,1.0060554868888e-06,0.3118124631586,3.58161223672939
"AO_20h_sl4A_sec1a",2,"AO_20h_sl4A_sec1a 2","mixed",2,20,0.221103124111488,6.67622748028886e-06,1.78553699376339e-06,5.47550684838991e-07,0.194918161512477,2.23891394642167
"AO_20h_sl4A_sec1a",2,"AO_20h_sl4A_sec1a 2","mixed",3,50,0.221223297310722,6.67985612017509e-06,3.41831687368821e-06,5.4784828767841e-07,0.0785905993574505,0.902725469980234
"AO_20h_sl4A_sec1a",2,"AO_20h_sl4A_sec1a 2","mixed",4,80,0.402658435109464,1.21583054081697e-05,7.4177180707217e-06,9.97163214162509e-07,0.01566032201081,0.179881202877098
"AO_20h_sl4A_sec1a",2,"AO_20h_sl4A_sec1a 2","mixed",5,160,0.32905810715366,9.93593729812411e-06,6.36397949153406e-06,8.14895730885093e-07,0.0114847490891426,0.131918774050149
"AO_20h_sl4A_sec1a",2,"AO_20h_sl4A_sec1a 2","mixed",6,250,0.201464010376734,6.08322278471355e-06,4.01749170000997e-06,4.98915414675766e-07,0.0101583147963737,0.116682778522343
"AO_20h_sl4A_sec1a",2,"AO_20h_sl4A_sec1a 2","mixed",7,500,0.159764412727126,4.82409991675748e-06,3.44355095393076e-06,3.95648473775191e-07,0.0282551735474634,0.32455109171513
"AO_20h_sl4A_sec1a",3,"AO_20h_sl4A_sec1a 3","apical_out",1,10,0.701232639448037,1.4294315287079e-05,2.89019749467901e-06,9.69390005456183e-07,0.286184008171552,3.5328484378152
"AO_20h_sl4A_sec1a",3,"AO_20h_sl4A_sec1a 3","apical_out",2,20,0.135295426788848,2.7579370648548e-06,6.16450837564077e-07,1.87033556533069e-07,0.19500743649913,2.4073033353608
"AO_20h_sl4A_sec1a",3,"AO_20h_sl4A_sec1a 3","apical_out",3,50,0.569696229539366,1.16130041084593e-05,4.36039557441539e-06,7.87552946046882e-07,0.117339960027413,1.44852361641272
"AO_20h_sl4A_sec1a",3,"AO_20h_sl4A_sec1a 3","apical_out",4,80,0.410724549512464,8.37243715793937e-06,3.70167040258479e-06,5.67789134296821e-07,0.103040751242088,1.27200453785908
"AO_20h_sl4A_sec1a",3,"AO_20h_sl4A_sec1a 3","apical_out",5,160,0.208120397091703,4.24244167533695e-06,1.82850555615072e-06,2.87707419082878e-07,0.129031477428352,1.59285159354007
"AO_20h_sl4A_sec1a",3,"AO_20h_sl4A_sec1a 3","apical_out",6,250,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec1a",3,"AO_20h_sl4A_sec1a 3","apical_out",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec1a",4,"AO_20h_sl4A_sec1a 4","apical_out",1,10,0.149607794626671,4.55734312592438e-06,7.96607975528522e-07,2.91721192341213e-07,0.244957235751961,3.05938899019562
"AO_20h_sl4A_sec1a",4,"AO_20h_sl4A_sec1a 4","apical_out",2,20,0.352161806533677,1.07275305556389e-05,3.02411214164248e-06,6.86682551236037e-07,0.139539544461948,1.74277663084046
"AO_20h_sl4A_sec1a",4,"AO_20h_sl4A_sec1a 4","apical_out",3,50,0.335384490869895,1.02164610328069e-05,3.66310650977184e-06,6.53968356484778e-07,0.112280964977798,1.40233109263793
"AO_20h_sl4A_sec1a",4,"AO_20h_sl4A_sec1a 4","apical_out",4,80,0.203368399727056,6.19499525969959e-06,3.03128326743495e-06,3.96549338896041e-07,0.0840552446265483,1.04980646597047
"AO_20h_sl4A_sec1a",4,"AO_20h_sl4A_sec1a 4","apical_out",5,160,0.334193772482461,1.01801894450101e-05,4.61919109943541e-06,6.51646567111492e-07,0.0783751242228702,0.9788647043497
"AO_20h_sl4A_sec1a",4,"AO_20h_sl4A_sec1a 4","apical_out",6,250,0.359803047185854,1.09602975424568e-05,5.72728350463098e-06,7.01582255088912e-07,0.0604964384295461,0.755569179694741
"AO_20h_sl4A_sec1a",4,"AO_20h_sl4A_sec1a 4","apical_out",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec1a",5,"AO_20h_sl4A_sec1a 5","mixed",1,10,0.409740822982176,1.6137394243481e-05,3.27519058328474e-06,1.28482768182236e-06,0.37404555934823,3.67361252266753
"AO_20h_sl4A_sec1a",5,"AO_20h_sl4A_sec1a 5","mixed",2,20,0.155649381257869,6.1301566459278e-06,1.52996375414934e-06,4.88071049994769e-07,0.257121259843896,2.52526425297625
"AO_20h_sl4A_sec1a",5,"AO_20h_sl4A_sec1a 5","mixed",3,50,0.312107641384383,1.22921704963771e-05,4.52385541238158e-06,9.78678508136798e-07,0.165083223203529,1.62133136161151
"AO_20h_sl4A_sec1a",5,"AO_20h_sl4A_sec1a 5","mixed",4,80,0.28949665673622,1.14016505553934e-05,4.8297798512663e-06,9.07777056878463e-07,0.125400846412293,1.23159895424511
"AO_20h_sl4A_sec1a",5,"AO_20h_sl4A_sec1a 5","mixed",5,160,0.120019759478135,4.72690556339973e-06,2.28422987532851e-06,3.76346950789125e-07,0.0917061862988197,0.900673690607256
"AO_20h_sl4A_sec1a",5,"AO_20h_sl4A_sec1a 5","mixed",6,250,0,0,0,0,0.0644142318108815,0.632631300397721
"AO_20h_sl4A_sec1a",5,"AO_20h_sl4A_sec1a 5","mixed",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec1a",6,"AO_20h_sl4A_sec1a 6","apical_out",1,10,0.232656351555734,7.22236723433718e-06,1.49752244071438e-06,5.34895209169407e-07,0.337937529975614,3.62948657178199
"AO_20h_sl4A_sec1a",6,"AO_20h_sl4A_sec1a 6","apical_out",2,20,0.791085468027308,2.45577209718774e-05,6.77073039917067e-06,1.8187675688277e-06,0.221663871289839,2.38069457498177
"AO_20h_sl4A_sec1a",6,"AO_20h_sl4A_sec1a 6","apical_out",3,50,0.49634201712581,1.5407979612607e-05,5.46148353002007e-06,1.14112924618125e-06,0.168245480605271,1.80697513136201
"AO_20h_sl4A_sec1a",6,"AO_20h_sl4A_sec1a 6","apical_out",4,80,0.423816139394234,1.31565537672885e-05,5.27830773782608e-06,9.74386562046395e-07,0.14374392908914,1.54382574922017
"AO_20h_sl4A_sec1a",6,"AO_20h_sl4A_sec1a 6","apical_out",5,160,0.338866222775705,1.05194476223554e-05,4.56237118587234e-06,7.79080037574802e-07,0.195506945807415,2.09976629275041
"AO_20h_sl4A_sec1a",6,"AO_20h_sl4A_sec1a 6","apical_out",6,250,0.367752722642065,1.14161732382882e-05,6.52064012053579e-06,8.45492367540732e-07,0.0961976623218194,1.03317356808241
"AO_20h_sl4A_sec1a",6,"AO_20h_sl4A_sec1a 6","apical_out",7,500,0.750669920211317,2.33030983219813e-05,1.59521718999981e-05,1.72584905292141e-06,0.046413480864337,0.498485934838098
"AO_20h_sl4A_sec1a",8,"AO_20h_sl4A_sec1a 8","mixed",1,10,0.259637894209615,5.11860858777399e-06,1.52784684211373e-06,3.69070892330936e-07,0.207242961661257,2.87423263486149
"AO_20h_sl4A_sec1a",8,"AO_20h_sl4A_sec1a 8","mixed",2,20,0.203575052230444,4.0133625862873e-06,7.36563532283268e-07,2.89378506984611e-07,0.158714629496014,2.20119787939064
"AO_20h_sl4A_sec1a",8,"AO_20h_sl4A_sec1a 8","mixed",3,50,0.365989184537077,7.21526181186579e-06,2.60585398085159e-06,5.20247459762245e-07,0.0917899734228228,1.27302628301643
"AO_20h_sl4A_sec1a",8,"AO_20h_sl4A_sec1a 8","mixed",4,80,0.765628924337577,1.50939245563229e-05,6.72503062665349e-06,1.08832861689871e-06,0.0864313910432122,1.19870862113489
"AO_20h_sl4A_sec1a",8,"AO_20h_sl4A_sec1a 8","mixed",5,160,0.620215470440694,1.22271837203587e-05,4.95473705349834e-06,8.8162584205908e-07,0.11312962411263,1.56898383900543
"AO_20h_sl4A_sec1a",8,"AO_20h_sl4A_sec1a 8","mixed",6,250,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec1a",8,"AO_20h_sl4A_sec1a 8","mixed",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec1a",10,"AO_20h_sl4A_sec1a 10","apical_out",1,10,0.28114350068901,9.3331951690609e-06,2.02592016057204e-06,5.73539574648943e-07,0.177867783157957,2.75401656930603
"AO_20h_sl4A_sec1a",10,"AO_20h_sl4A_sec1a 10","apical_out",2,20,0.114022687779768,3.78524133099788e-06,1.05556602644699e-06,2.32609054412667e-07,0.109553367476031,1.69627002650797
"AO_20h_sl4A_sec1a",10,"AO_20h_sl4A_sec1a 10","apical_out",3,50,0.217149369884993,7.20876507907289e-06,3.68028739665182e-06,4.42989992419887e-07,0.0755936391538114,1.17045443006874
"AO_20h_sl4A_sec1a",10,"AO_20h_sl4A_sec1a 10","apical_out",4,80,0.308139162077342,1.02293772818884e-05,5.61055501608633e-06,6.28611380015549e-07,0.0429871168958451,0.665591205422048
"AO_20h_sl4A_sec1a",10,"AO_20h_sl4A_sec1a 10","apical_out",5,160,0.271901837652777,9.02639723635939e-06,5.52402477728092e-06,5.54686357434746e-07,0.024914991961966,0.385771382929114
"AO_20h_sl4A_sec1a",10,"AO_20h_sl4A_sec1a 10","apical_out",6,250,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec1a",10,"AO_20h_sl4A_sec1a 10","apical_out",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec1a",12,"AO_20h_sl4A_sec1a 12","apical_out",1,10,0.170204055955352,1.97141710418122e-05,3.59940344415633e-06,1.11447250451812e-06,0.266117135397027,4.24263810521006
"AO_20h_sl4A_sec1a",12,"AO_20h_sl4A_sec1a 12","apical_out",2,20,0,0,0,0,0.167469154125004,2.66991831878097
"AO_20h_sl4A_sec1a",12,"AO_20h_sl4A_sec1a 12","apical_out",3,50,0.131645171487805,1.52480233973982e-05,6.01654777337496e-06,8.61994287693225e-07,0.0995292304412758,1.58676931879039
"AO_20h_sl4A_sec1a",12,"AO_20h_sl4A_sec1a 12","apical_out",4,80,0.1002881885402,1.16160481091804e-05,6.59688714883488e-06,6.56673121146426e-07,0.0458868860767121,0.731563005546568
"AO_20h_sl4A_sec1a",12,"AO_20h_sl4A_sec1a 12","apical_out",5,160,0.138130124264826,1.59991539596324e-05,9.20335039370411e-06,9.04456857239657e-07,0.033031647748114,0.526615195992337
"AO_20h_sl4A_sec1a",12,"AO_20h_sl4A_sec1a 12","apical_out",6,250,0.0637329885163524,7.38198058539106e-06,7.23919532000501e-06,4.17314751599552e-07,0.00905720736583312,0.144396763627203
"AO_20h_sl4A_sec1a",12,"AO_20h_sl4A_sec1a 12","apical_out",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec1a",13,"AO_20h_sl4A_sec1a 13","basolateral_out",1,10,0.417038717979701,1.18928857019809e-05,2.58118795616713e-06,9.49129485325344e-07,0.326064512828453,4.08568908931496
"AO_20h_sl4A_sec1a",13,"AO_20h_sl4A_sec1a 13","basolateral_out",2,20,0.34055520166556,9.71176994846963e-06,2.63878588190453e-06,7.75062288814714e-07,0.2322136980237,2.90970938289155
"AO_20h_sl4A_sec1a",13,"AO_20h_sl4A_sec1a 13","basolateral_out",3,50,0.447492205111497,1.27613418574183e-05,4.30664232415344e-06,1.01843792437817e-06,0.14895170365866,1.86641086818681
"AO_20h_sl4A_sec1a",13,"AO_20h_sl4A_sec1a 13","basolateral_out",4,80,0.418113229221482,1.19235280352537e-05,5.60517130328402e-06,9.51574942444597e-07,0.105112709580444,1.31709472753048
"AO_20h_sl4A_sec1a",13,"AO_20h_sl4A_sec1a 13","basolateral_out",5,160,0.292247569993632,8.33415890844242e-06,4.69101143858247e-06,6.65119984636868e-07,0.0632506361427665,0.792550013305776
"AO_20h_sl4A_sec1a",13,"AO_20h_sl4A_sec1a 13","basolateral_out",6,250,0.179343910702307,5.1144331194511e-06,3.24985734046285e-06,4.08164964840028e-07,0.0444482838433176,0.556950729664227
"AO_20h_sl4A_sec1a",13,"AO_20h_sl4A_sec1a 13","basolateral_out",7,500,0.162321964222537,4.62901041124346e-06,3.37537338380372e-06,3.69425081454988e-07,0.0329506657821909,0.412882022959641
"AO_20h_sl4A_sec1a",16,"AO_20h_sl4A_sec1a 16","apical_out",1,10,0.0317118962439338,3.01513468391266e-06,4.86175962707989e-07,1.56965679995453e-07,0.226376936716449,3.27060760593236
"AO_20h_sl4A_sec1a",16,"AO_20h_sl4A_sec1a 16","apical_out",2,20,0.0950995244768023,9.04196559133415e-06,2.6421310987941e-06,4.70718036282707e-07,0.17083072996393,2.46809720482629
"AO_20h_sl4A_sec1a",16,"AO_20h_sl4A_sec1a 16","apical_out",3,50,0.113946878720259,1.08339527699724e-05,4.02694799879212e-06,5.64007562465025e-07,0.10479739350913,1.51407275522137
"AO_20h_sl4A_sec1a",16,"AO_20h_sl4A_sec1a 16","apical_out",4,80,0.100519222855802,9.55726497403803e-06,4.15246910952475e-06,4.97544140747928e-07,0.0940820856843411,1.35926207627152
"AO_20h_sl4A_sec1a",16,"AO_20h_sl4A_sec1a 16","apical_out",5,160,0.11758704993761,1.11800565289021e-05,5.15321920318793e-06,5.82025467986542e-07,0.0786364098165792,1.13610884474271
"AO_20h_sl4A_sec1a",16,"AO_20h_sl4A_sec1a 16","apical_out",6,250,0.0667884631566872,6.35017881617446e-06,3.26548081937108e-06,3.3058560909129e-07,0.053113309799,0.76736083421094
"AO_20h_sl4A_sec1a",16,"AO_20h_sl4A_sec1a 16","apical_out",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec1a",17,"AO_20h_sl4A_sec1a 17","apical_out",1,10,0.180642004977184,1.40164285334068e-05,2.95231839535976e-06,9.58221541123407e-07,0.303473019443064,3.43279427139961
"AO_20h_sl4A_sec1a",17,"AO_20h_sl4A_sec1a 17","apical_out",2,20,0.150211301959042,1.16552403140389e-05,3.15280277105261e-06,7.96800861878866e-07,0.214700237992746,2.42862363317246
"AO_20h_sl4A_sec1a",17,"AO_20h_sl4A_sec1a 17","apical_out",3,50,0.215880870741521,1.67506931561148e-05,7.31117343999773e-06,1.14514728004227e-06,0.109180698363579,1.23501877227085
"AO_20h_sl4A_sec1a",17,"AO_20h_sl4A_sec1a 17","apical_out",4,80,0.211503543338728,1.64110462577296e-05,8.26016785180632e-06,1.12192760081851e-06,0.0747791247116781,0.845878659663469
"AO_20h_sl4A_sec1a",17,"AO_20h_sl4A_sec1a 17","apical_out",5,160,0.0975219631168293,7.56695335969737e-06,4.46227128225976e-06,5.17308506418489e-07,0.0528793432714055,0.598155008938151
"AO_20h_sl4A_sec1a",17,"AO_20h_sl4A_sec1a 17","apical_out",6,250,0.247526560661719,1.92061550029473e-05,1.43521006366927e-05,1.31301289783739e-06,0.0117572288958495,0.132994188660578
"AO_20h_sl4A_sec1a",17,"AO_20h_sl4A_sec1a 17","apical_out",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec1b",1,"AO_20h_sl4A_sec1b 1","mixed",1,10,0.195278254815353,7.58078992603553e-06,1.22630796847253e-06,7.01699435345471e-07,0.326980381359799,3.50849860027816
"AO_20h_sl4A_sec1b",1,"AO_20h_sl4A_sec1b 1","mixed",2,20,0.173574163497717,6.73822731213843e-06,1.95168546516646e-06,6.23709447998072e-07,0.175385728493803,1.88188838844178
"AO_20h_sl4A_sec1b",1,"AO_20h_sl4A_sec1b 1","mixed",3,50,0.180816809223911,7.01939008579639e-06,3.23262188391446e-06,6.49734672472157e-07,0.0733657858163592,0.787214681732737
"AO_20h_sl4A_sec1b",1,"AO_20h_sl4A_sec1b 1","mixed",4,80,0.282048617312051,1.09492545331952e-05,6.69074751617117e-06,1.01349408153497e-06,0.0309711584740885,0.332320445965117
"AO_20h_sl4A_sec1b",1,"AO_20h_sl4A_sec1b 1","mixed",5,160,0.202595323670752,7.86484183913548e-06,5.66883961086292e-06,7.27992086767784e-07,0.0222404746248787,0.238640232072658
"AO_20h_sl4A_sec1b",1,"AO_20h_sl4A_sec1b 1","mixed",6,250,0,0,0,0,0.0129490434749753,0.138943201172978
"AO_20h_sl4A_sec1b",1,"AO_20h_sl4A_sec1b 1","mixed",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec2a",1,"AO_20h_sl4A_sec2a 1","apical_out",1,10,0.318204548234586,2.13013647675441e-05,3.52703349292613e-06,9.94885903136533e-07,0.322930438006669,5.30988450066824
"AO_20h_sl4A_sec2a",1,"AO_20h_sl4A_sec2a 1","apical_out",2,20,0.266500058822872,1.78401440050219e-05,4.57586516126965e-06,8.33228667468538e-07,0.20315748936955,3.34048041632969
"AO_20h_sl4A_sec2a",1,"AO_20h_sl4A_sec2a 1","apical_out",3,50,0.20886814362389,1.39821273465025e-05,4.60025122105177e-06,6.53038974014008e-07,0.109134631916889,1.79448024187072
"AO_20h_sl4A_sec2a",1,"AO_20h_sl4A_sec2a 1","apical_out",4,80,0.20561302992035,1.37642223393502e-05,6.08686030905629e-06,6.42861662738209e-07,0.0571770643270529,0.940151722884851
"AO_20h_sl4A_sec2a",1,"AO_20h_sl4A_sec2a 1","apical_out",5,160,0.134568167190846,9.00831126184544e-06,5.11707176737142e-06,4.20735571794511e-07,0.014538844400845,0.23905948605588
"AO_20h_sl4A_sec2a",1,"AO_20h_sl4A_sec2a 1","apical_out",6,250,0.271090117358185,1.81474133753296e-05,1.33373119898899e-05,8.47579765077577e-07,0.00058037418470693,0.00954298364373956
"AO_20h_sl4A_sec2a",1,"AO_20h_sl4A_sec2a 1","apical_out",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec2a",2,"AO_20h_sl4A_sec2a 2","apical_out",1,10,0.0501420350495396,7.84586274818604e-06,1.36484952130032e-06,4.22337204630132e-07,0.236630100439867,4.07818140326527
"AO_20h_sl4A_sec2a",2,"AO_20h_sl4A_sec2a 2","apical_out",2,20,0.142329399812681,2.22706743924276e-05,8.7233103098996e-06,1.1988145434102e-06,0.1278898228649,2.20410630898186
"AO_20h_sl4A_sec2a",2,"AO_20h_sl4A_sec2a 2","apical_out",3,50,0.136902848319322,2.14215668886976e-05,1.0123639534002e-05,1.15310769114099e-06,0.0625123871848954,1.07736443680352
"AO_20h_sl4A_sec2a",2,"AO_20h_sl4A_sec2a 2","apical_out",4,80,0.0624619680101358,9.77359669397008e-06,5.25885806936918e-06,5.26105750176163e-07,0.0334455678897332,0.576414804101466
"AO_20h_sl4A_sec2a",2,"AO_20h_sl4A_sec2a 2","apical_out",5,160,0.0704678734439133,1.10263028345628e-05,8.16632345904242e-06,5.93538029661712e-07,0.00635702293390671,0.109559572772008
"AO_20h_sl4A_sec2a",2,"AO_20h_sl4A_sec2a 2","apical_out",6,250,0.101041212543019,1.58101976662812e-05,1.89620147608641e-05,8.51051681801445e-07,0.00737248219944199,0.127060419387808
"AO_20h_sl4A_sec2a",2,"AO_20h_sl4A_sec2a 2","apical_out",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec2a",5,"AO_20h_sl4A_sec2a 5","apical_out",1,10,0.218585253363765,2.66381429455915e-05,3.55306960428322e-06,1.14358070806332e-06,0.344018775803552,7.29987537117972
"AO_20h_sl4A_sec2a",5,"AO_20h_sl4A_sec2a 5","apical_out",2,20,0.188070518459214,2.29194297303796e-05,4.48253013429761e-06,9.83935619423977e-07,0.204306928666903,4.33527243753857
"AO_20h_sl4A_sec2a",5,"AO_20h_sl4A_sec2a 5","apical_out",3,50,0.249880991922791,3.04520340681359e-05,8.58388512009185e-06,1.30731180295624e-06,0.15789762350894,3.35049437440855
"AO_20h_sl4A_sec2a",5,"AO_20h_sl4A_sec2a 5","apical_out",4,80,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec2a",5,"AO_20h_sl4A_sec2a 5","apical_out",5,160,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec2a",5,"AO_20h_sl4A_sec2a 5","apical_out",6,250,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec2a",5,"AO_20h_sl4A_sec2a 5","apical_out",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec2b",1,"AO_20h_sl4A_sec2b 1","apical_out",1,10,0.389216984550527,8.47416992374721e-06,1.4781440989984e-06,4.65961916782317e-07,0.288038144176698,4.40430704196006
"AO_20h_sl4A_sec2b",1,"AO_20h_sl4A_sec2b 1","apical_out",2,20,0.485427601816871,1.05689015298849e-05,2.8479210860238e-06,5.81143127818126e-07,0.153024446592322,2.33985206940217
"AO_20h_sl4A_sec2b",1,"AO_20h_sl4A_sec2b 1","apical_out",3,50,0.585104103167554,1.2739093590814e-05,4.59025466744458e-06,7.00473618190111e-07,0.0826243506969036,1.26338478763602
"AO_20h_sl4A_sec2b",1,"AO_20h_sl4A_sec2b 1","apical_out",4,80,0.404509265577108,8.8071188778906e-06,4.00123799361176e-06,4.84269495490241e-07,0.0568449752019864,0.869199894679811
"AO_20h_sl4A_sec2b",1,"AO_20h_sl4A_sec2b 1","apical_out",5,160,0.376493921280786,8.19715888780057e-06,4.14684892269527e-06,4.50730148427302e-07,0.0364747837969894,0.557725254029211
"AO_20h_sl4A_sec2b",1,"AO_20h_sl4A_sec2b 1","apical_out",6,250,0.341979490378685,7.44569848423262e-06,4.07716448020155e-06,4.09410239435237e-07,0.0276179775245242,0.422298418994596
"AO_20h_sl4A_sec2b",1,"AO_20h_sl4A_sec2b 1","apical_out",7,500,NA,NA,NA,NA,NA,NA
"AO_20h_sl4A_sec2b",2,"AO_20h_sl4A_sec2b 2","apical_out",1,10,0.341591734644091,1.33317856839092e-05,2.37275650238489e-06,6.53456078113891e-07,0.314191255639823,4.36744547106484
"AO_20h_sl4A_sec2b",2,"AO_20h_sl4A_sec2b 2","apical_out",2,20,0.333348686984409,1.30100725578711e-05,3.10126489441874e-06,6.37687342956954e-07,0.166842078258074,2.31920419805252
"AO_20h_sl4A_sec2b",2,"AO_20h_sl4A_sec2b 2","apical_out",3,50,0.445180039895873,1.73746735670573e-05,6.94171464055876e-06,8.51617804008172e-07,0.0810333445349208,1.12641172292836
"AO_20h_sl4A_sec2b",2,"AO_20h_sl4A_sec2b 2","apical_out",4,80,0.0717712973557374,2.80112033623928e-06,1.60872153139051e-06,1.37296619720882e-07,0.0366961245496433,0.510097974062323
